date,ret
2002-05-31,0.011438831312337954
2002-06-28,0.006939693464663721
2002-07-31,0.006009857006917531
2002-08-30,0.007928964189939514
2002-09-30,-0.012600494431569815
2002-10-31,0.005645073943220071
2002-11-29,0.0068614494659736255
2002-12-31,-0.013287028360527357
2003-01-31,0.038315490222895134
2003-02-28,0.010476658418235751
2003-03-31,-0.022826069944052972
2003-04-30,0.014131072172676593
2003-05-30,-0.01849363340454643
2003-06-30,0.016741692074849043
2003-07-31,0.024171911580148083
2003-08-29,-0.015413646367034208
2003-09-30,0.020267522584886438
2003-10-31,0.009255618538729967
2003-11-28,0.0174412031998898
2003-12-31,0.03893585965307895
2004-01-30,-0.00390776232005741
2004-02-27,-0.01407472328714979
2004-03-31,-0.016790288592510465
2004-04-30,-0.015316205699308767
2004-05-31,-0.000542034188282084
2004-06-30,0.007823039496332878
2004-07-30,0.006533815986600381
2004-08-31,0.017543664980720478
2004-09-30,0.0012600378375581403
2004-10-29,0.03007068154314634
2004-11-30,-0.004293136664759121
2004-12-31,0.05540338333179238
2005-01-31,0.013513346955300126
2005-02-28,-0.01614315112832565
2005-03-31,-0.020417849961222246
2005-04-29,0.010649448304863706
2005-05-31,-0.0034692557065170177
2005-06-30,0.01528000988184184
2005-07-29,0.010464752491470896
2005-08-31,-0.00045657825313745546
2005-09-30,-0.015935874361368098
2005-10-31,-0.02929694449371729
2005-11-30,-0.007930299041340422
2005-12-30,0.018127975886469447
2006-01-31,0.005281874882604079
2006-02-28,-0.02391477557423976
2006-03-31,0.00446361851702364
2006-04-28,0.008706347594576735
2006-05-31,-0.01667714872402266
2006-06-30,0.004074502118910558
2006-07-31,0.002164174368919998
2006-08-31,-0.02185940595661246
2006-09-29,0.008155747206965665
2006-10-31,0.012215690527364688
2006-11-30,0.022661024863505543
2006-12-29,0.02207604104069806
2007-01-31,-0.02655338735914182
2007-02-28,-0.017756500798302457
2007-03-30,0.011300705344173195
2007-04-30,0.011275719018244177
2007-05-31,0.011300953726120957
2007-06-29,0.07805462981309443
2007-07-31,0.012417810213863342
2007-08-31,0.02371131280361198
2007-09-28,0.020080035269864047
2007-10-31,0.01402782502611596
2007-11-30,-0.005305384892806912
2007-12-31,0.016179384409865348
2008-01-31,-0.014456504290751435
2008-02-29,-0.003736372134800178
2008-03-31,-0.00870727095658207
2008-04-30,0.002637482787726451
2008-05-30,0.04729317133347018
2008-06-30,-0.03634530385183496
2008-07-31,0.014725203807490268
2008-08-29,-0.03125431742379303
2008-09-30,-0.008438637315788668
2008-10-31,0.022779011939347324
2008-11-28,0.0022856003819092556
2008-12-31,-0.020554895558586122
2009-01-30,-0.013306074185199364
2009-02-27,0.014591954978693516
2009-03-31,-0.013607332634342734
2009-04-30,0.005329171791639498
2009-05-29,0.0019114367980762757
2009-06-30,-0.012032006952116342
2009-07-31,0.043878881786506514
2009-08-31,0.013678380446360223
2009-09-30,-0.03950285173315214
2009-10-30,0.0047290862953885526
2009-11-30,-0.012235729295367759
2009-12-31,0.01804866669592448
2010-01-29,-0.014850414768654011
2010-02-26,-0.0012947288293379804
2010-03-31,0.011099745579609143
2010-04-30,0.01831510388340243
2010-05-31,-0.023005928141115524
2010-06-30,-0.005690024716818968
2010-07-30,-0.008498906223219124
2010-08-31,-0.012066584651474237
2010-09-30,0.03630908480562194
2010-10-29,0.00909963421921911
2010-11-30,-0.024217679086700902
2010-12-31,0.019357238941095523
2011-01-31,0.04344312394025267
2011-02-28,0.02164930521102294
2011-03-31,-0.029387399319080267
2011-04-29,-0.008684681457325028
2011-05-31,0.026338222983732455
2011-06-30,-0.013153389312375616
2011-07-29,0.009876388562924568
2011-08-31,0.016492681068586736
2011-09-30,-0.017538609431561658
2011-10-31,-0.00019050712123600162
2011-11-30,-0.06382534680138145
2011-12-30,-0.019487752826685797
2012-01-31,-0.004051363027863206
2012-02-29,-0.02395566363929699
2012-03-30,0.03364822607863271
2012-04-30,-0.027602827559212652
2012-05-31,-0.007800889733939676
2012-06-29,0.003614811545721827
2012-07-31,0.02982546578132231
2012-08-31,-0.027717243023588786
2012-09-28,0.02426327504309919
2012-10-31,0.001204661220391741
2012-11-30,-0.01863017302095902
2012-12-31,0.010242069485265414
2013-01-31,0.004981193911469401
2013-02-28,-0.011004337543175893
2013-03-29,0.002396041699800378
2013-04-30,-0.006706271937235204
2013-05-31,0.0032703469050249607
2013-06-28,0.014242613490420934
2013-07-31,0.032720336322907044
2013-08-30,-0.02375630997653698
2013-09-30,0.04366066749312533
2013-10-31,-0.03804175599045004
2013-11-29,-0.0020357019007116667
2013-12-31,0.01276634412969153
2014-01-31,0.006619837354700653
2014-02-28,-0.011453990396411876
2014-03-31,-0.0031624450071455045
2014-04-30,-0.008860018693176656
2014-05-30,-0.01078729513888423
2014-06-30,0.017992041940420495
2014-07-31,0.008140309719300947
2014-08-29,-0.012858191905213083
2014-09-30,0.018991997508665016
2014-10-31,0.007145990417532186
2014-11-28,0.017257242376779204
2014-12-31,0.013592576838472245
2015-01-30,-0.015579900218441446
2015-02-27,-0.01020362080393939
2015-03-31,0.015945872102465238
2015-04-30,0.013207405308669297
2015-05-29,0.0005819681207170374
2015-06-30,0.00334654766617564
2015-07-31,0.0265532979157685
2015-08-31,-0.010831427776716598
2015-09-30,0.01194194762340076
2015-10-30,-0.003043853048677881
2015-11-30,-0.0033536240645444058
2015-12-31,0.022975537039743803
2016-01-29,0.017508326979760597
2016-02-29,0.017270192720012772
2016-03-31,0.027109576143086584
2016-04-29,0.001420076832655181
2016-05-31,0.014639059425899277
2016-06-30,-0.005205335131869121
2016-07-29,0.007483327049768842
2016-08-31,-0.0016028610873536917
2016-09-30,0.0029399192998543636
2016-10-31,0.012903140508738274
2016-11-30,-0.015364413664669448
2016-12-30,0.04284774551370921
2017-01-31,-0.01912034762999404
2017-02-28,-0.023283772255754644
2017-03-31,0.024162217470001357
2017-04-28,0.016833253879258717
2017-05-31,0.013482396341043104
2017-06-30,0.013566910185285597
2017-07-31,0.0007550645430617075
2017-08-31,-0.01694508742971663
2017-09-29,0.0025160911638745266
2017-10-31,-0.012543234230242235
2017-11-30,0.020502394668355024
2017-12-29,-0.001941147630042773
2018-01-31,-0.015509943935850229
2018-02-28,-0.005427716833059869
2018-03-30,0.009258629085512487
2018-04-30,-0.010274491056079495
2018-05-31,-0.015444407911328627
2018-06-29,0.005873744229838246
2018-07-31,0.005899331422174456
2018-08-31,-0.009138863507422594
2018-09-28,-0.008420766112366456
2018-10-31,0.005640998747152726
2018-11-30,-0.027961686829946483
2018-12-31,-0.027149275487531103
2019-01-31,-0.01336888442504872
2019-02-28,-0.0032689430342369447
2019-03-29,0.007218151311960092
2019-04-30,0.03050712433899104
2019-05-31,0.018153192464040388
2019-06-28,-0.0021987705992685424
2019-07-31,0.0006196758419462233
2019-08-30,-0.019050587292756178
2019-09-30,0.0006297372801522014
2019-10-31,-0.004773172778402767
2019-11-29,0.0074543712067617895
2019-12-31,-0.01554461887104646
2020-01-31,0.011386930284823446
2020-02-28,0.03165477826005155
2020-03-31,-0.0011752029691371518
2020-04-30,0.00903423444197883
2020-05-29,0.014802879834222252
2020-06-30,-0.007024409437716725
2020-07-31,0.005481849636208336
